,Unnamed: 0,Text,Source,cleaned_text,Topics,Labels
2354,2354,"Yeah, I get the first thing in the morning bit. BUT, you STILL can't back up your post. At least if you're going to shill for the kikes, have proof to back it up. Makes you much more credible and not like the antifa trolls. What say we just drop it?  Have a great white day!",Gab,yeah  i get the first thing in the morning bit  but  you still can t back up your post  at least if you re going to shill for the kikes  have proof to back it up  makes you much more credible and not like the antifa trolls  what say we just drop it   have a great white day ,0,Radicalization
2355,2355,Facebook employees are cephalopods ...  ,Gab,facebook employees are cephalopods      ,2,Propaganda
2356,2356,Suspended twice on Twitter in 3 days. I can't stand these niggers,Gab,suspended twice on twitter in   days  i can t stand these niggers,0,Radicalization
2357,2357,Europe 🌻 v Africa 💩,Gab,europe   v africa  ,0,Radicalization
2358,2358,That kind of blatant & unfunny harassment is going to get you banned from the Group. Delete your shit & keep your comments on topic. Namely: discussing hentai. Don't be a fagget.,Gab,that kind of blatant   unfunny harassment is going to get you banned from the group  delete your shit   keep your comments on topic  namely  discussing hentai  don t be a fagget ,0,Radicalization
2359,2359,"Putting women on ships-start of the downfall of the USN. I'm tired of paying 1 trillion a year for a bunch of whores and druggies. Women are supposed to be good at cleaning, but I went to utbube -ships with women on them, filthy ships. ",Gab,putting women on ships start of the downfall of the usn  i m tired of paying   trillion a year for a bunch of whores and druggies  women are supposed to be good at cleaning  but i went to utbube  ships with women on them  filthy ships  ,0,Radicalization
2360,2360,"They keep telling us that ""not all Muslims are bad people"", But ALL Muslims do worship a child raping pedophile.   THEY  WORSHIP A  FUCKING PEDOPHILE !   ",Gab,they keep telling us that  not all muslims are bad people   but all muslims do worship a child raping pedophile    they  worship a  fucking pedophile     ,0,Radicalization
2361,2361,"Ever wonder why feds are so eager to infiltrate completely legal WN groups, frame and bust them on bogus charges while being more reluctant to go after the mob and Mexican drug cartels?  Because they understand the concept of risk and personal consequences.  They make money off busts, and go after the lowest hanging fruit.",Gab,ever wonder why feds are so eager to infiltrate completely legal wn groups  frame and bust them on bogus charges while being more reluctant to go after the mob and mexican drug cartels   because they understand the concept of risk and personal consequences   they make money off busts  and go after the lowest hanging fruit ,0,Radicalization
2362,2362,Just about sums England up. The newly wed royal couple emerge from the church to the sound of a woman doing that Bedouin shrieking sound from the crowd. ,Gab,just about sums england up  the newly wed royal couple emerge from the church to the sound of a woman doing that bedouin shrieking sound from the crowd  ,0,Radicalization
2363,2363,"Fucking hell, I want my white culture back. Next they'll vote for a shaved orangutan.",Gab,fucking hell  i want my white culture back  next they ll vote for a shaved orangutan ,0,Radicalization
2364,2364,guys...GUYS!!!! Allen Weiesselberg was GRANTED IMMUNITY in the Michael Cohen case! THE SHIT IS GOING TO HIT THE FAN NOW!!! DRUMPF will finally be impeached!!!  These losers actually believe this shit. They haven't found SHIT in TWO YEARS...but *NOW* they're finally going to bring Trump down!!! /wank,Gab,guys   guys     allen weiesselberg was granted immunity in the michael cohen case  the shit is going to hit the fan now    drumpf will finally be impeached     these losers actually believe this shit  they haven t found shit in two years   but  now  they re finally going to bring trump down     wank,0,Radicalization
2365,2365,fuck off... you don't what the fuck you're talking about,Gab,fuck off    you don t what the fuck you re talking about,0,Radicalization
2366,2366,"Every gibbering retard that yaks about the merits of ""gaming women"" in response to our disastrous socio-sexual environment is only slightly more useful than the spree killer beta. ",Gab,every gibbering retard that yaks about the merits of  gaming women  in response to our disastrous socio sexual environment is only slightly more useful than the spree killer beta  ,0,Radicalization
2367,2367,"Romney is remembered for the Obamacare prototype, for not fighting Gay Marriage, Speaking in front of Planned Parenthood, Being part of the Vulture Capital firm Bain, that destroyed companies and US Jobs with debt, and showing contempt for both the poor and the Deplorables.",Gab,romney is remembered for the obamacare prototype  for not fighting gay marriage  speaking in front of planned parenthood  being part of the vulture capital firm bain  that destroyed companies and us jobs with debt  and showing contempt for both the poor and the deplorables ,0,Radicalization
2368,2368,Fucking A.  Just learned some shit here a GAB.  RISE !!!,Gab,fucking a   just learned some shit here a gab   rise    ,0,Radicalization
2369,2369,"John McCain hasn’t had a conversation with an American voter in ten years.  He doesn’t have a clue, nor does he care, what American citizens want.",Gab,john mccain hasn t had a conversation with an american voter in ten years   he doesn t have a clue  nor does he care  what american citizens want ,0,Radicalization
2370,2370,"-Funny you suggest that. CRY is all you so-called ""white"" guys do. I've been WHITE all my life but it never manifested in self-pity or posturing like it does with all the fake-name menstruating ""men"" on Gab. I know all about Jewish greed and black low IQs but neither has held me back. I pity a turd like you.",Gab, funny you suggest that  cry is all you so called  white  guys do  i ve been white all my life but it never manifested in self pity or posturing like it does with all the fake name menstruating  men  on gab  i know all about jewish greed and black low iqs but neither has held me back  i pity a turd like you ,0,Radicalization
2371,2371,"In my teens, there was a spike in Wiccans in the town I grew up in. Hedonistic aesthetic precursors to the purple-haired 3rd wave feminists we mock today. Had to fight a court battle to save my own son from his mother, who had become one of them. She told him I was dead as she tried to raise him to be a submissive faggot. Gods favored me, and I have the boy now.",Gab,in my teens  there was a spike in wiccans in the town i grew up in  hedonistic aesthetic precursors to the purple haired  rd wave feminists we mock today  had to fight a court battle to save my own son from his mother  who had become one of them  she told him i was dead as she tried to raise him to be a submissive faggot  gods favored me  and i have the boy now ,0,Radicalization
2372,2372,"THE GERMANS ARE BEING OPPRESSED BY THESE JEWISH SUBVERSIVE POLICIES! THE GERMANS WERE NEVER ASKED IF THIS IS WHAT THEY WANTED, THEY WERE GUILTED INTO THIS NIGHTMARE BY TREACHEROUS JEWISH CON ARTISTS!",Gab,the germans are being oppressed by these jewish subversive policies  the germans were never asked if this is what they wanted  they were guilted into this nightmare by treacherous jewish con artists ,2,Propaganda
